"","text","item.x","list.x","exp","integrated","related.x","n2num.x","animacy","LengthChar.Head","LengthChar.Prep","LengthChar.Adj","LengthChar.Noun","LengthPhon.Head","LengthPhon.Prep","LengthPhon.Adj","LengthPhon.Noun","LengthSylHead","LengthSyll.Prep","LengthSyll.Adj","LengthSyll.Noun","Freq1Mil.Head","FreqMil.Prep","FreqMil.Adj","FreqMil.N1","LogFr.Head","LogFreq.Prep","LogFreq.Adj","LogFreq.N1","RelatedHL","RelatedLH","Integrated","Plausibility","errnd","errd","errcornd","errcord","AssArc.H.L","AssArc.L.HP","AssArc.L.HS","subject","item.y","list.y","subexpt","integ","related.y","n2num.y","maincode","dysfluency","len.char","len.phon","len.syll","lf.head","lf.prep","lf.adj","lf.noun","rel.hl","rel.lh","asso","plaus"
"1","The atlas by the detailed globes",135,3,"Prop","unint","assoc","plur","I",5,2,8,6,5,3,6,5,2,1,2,1,0.96,1212.84,3.27,0.35,0.29,3.08,0.63,0.13,5.67,5.75,5.08,5.56,2,2,8,10,0.68,0,0,"1033",35,3,"Prop",1.0838130868896,"assoc","plur",0,"D",-0.444865277417404,-0.430786314049512,-0.605236160152668,-1.44310174632971,0.654283396023601,-0.438821138858469,-1.02998951551211,0.855486074905607,0.924352223843449,0.68,5.56
"2","The atlas by the detailed globes",135,3,"Prop","unint","assoc","plur","I",5,2,8,6,5,3,6,5,2,1,2,1,0.96,1212.84,3.27,0.35,0.29,3.08,0.63,0.13,5.67,5.75,5.08,5.56,2,2,8,10,0.68,0,0,"1063",35,3,"Prop",1.0838130868896,"assoc","plur",0,"",-0.444865277417404,-0.430786314049512,-0.605236160152668,-1.44310174632971,0.654283396023601,-0.438821138858469,-1.02998951551211,0.855486074905607,0.924352223843449,0.68,5.56
"3","The atlas by the detailed globes",135,3,"Prop","unint","assoc","plur","I",5,2,8,6,5,3,6,5,2,1,2,1,0.96,1212.84,3.27,0.35,0.29,3.08,0.63,0.13,5.67,5.75,5.08,5.56,2,2,8,10,0.68,0,0,"1021",35,3,"Prop",1.0838130868896,"assoc","plur",0,"",-0.444865277417404,-0.430786314049512,-0.605236160152668,-1.44310174632971,0.654283396023601,-0.438821138858469,-1.02998951551211,0.855486074905607,0.924352223843449,0.68,5.56
"4","The atlas by the detailed globes",135,3,"Prop","unint","assoc","plur","I",5,2,8,6,5,3,6,5,2,1,2,1,0.96,1212.84,3.27,0.35,0.29,3.08,0.63,0.13,5.67,5.75,5.08,5.56,2,2,8,10,0.68,0,0,"1009",35,3,"Prop",1.0838130868896,"assoc","plur",0,"",-0.444865277417404,-0.430786314049512,-0.605236160152668,-1.44310174632971,0.654283396023601,-0.438821138858469,-1.02998951551211,0.855486074905607,0.924352223843449,0.68,5.56
"5","The atlas by the detailed globes",135,3,"Prop","unint","assoc","plur","I",5,2,8,6,5,3,6,5,2,1,2,1,0.96,1212.84,3.27,0.35,0.29,3.08,0.63,0.13,5.67,5.75,5.08,5.56,2,2,8,10,0.68,0,0,"1057",35,3,"Prop",1.0838130868896,"assoc","plur",0,"",-0.444865277417404,-0.430786314049512,-0.605236160152668,-1.44310174632971,0.654283396023601,-0.438821138858469,-1.02998951551211,0.855486074905607,0.924352223843449,0.68,5.56
"6","The atlas by the detailed globes",135,3,"Prop","unint","assoc","plur","I",5,2,8,6,5,3,6,5,2,1,2,1,0.96,1212.84,3.27,0.35,0.29,3.08,0.63,0.13,5.67,5.75,5.08,5.56,2,2,8,10,0.68,0,0,"1003",35,3,"Prop",1.0838130868896,"assoc","plur",0,"D",-0.444865277417404,-0.430786314049512,-0.605236160152668,-1.44310174632971,0.654283396023601,-0.438821138858469,-1.02998951551211,0.855486074905607,0.924352223843449,0.68,5.56
"7","The atlas by the detailed globes",135,3,"Prop","unint","assoc","plur","I",5,2,8,6,5,3,6,5,2,1,2,1,0.96,1212.84,3.27,0.35,0.29,3.08,0.63,0.13,5.67,5.75,5.08,5.56,2,2,8,10,0.68,0,0,"1111",35,3,"Prop",1.0838130868896,"assoc","plur",0,"",-0.444865277417404,-0.430786314049512,-0.605236160152668,-1.44310174632971,0.654283396023601,-0.438821138858469,-1.02998951551211,0.855486074905607,0.924352223843449,0.68,5.56
"8","The atlas by the detailed globes",135,3,"Prop","unint","assoc","plur","I",5,2,8,6,5,3,6,5,2,1,2,1,0.96,1212.84,3.27,0.35,0.29,3.08,0.63,0.13,5.67,5.75,5.08,5.56,2,2,8,10,0.68,0,0,"1069",35,3,"Prop",1.0838130868896,"assoc","plur",0,"",-0.444865277417404,-0.430786314049512,-0.605236160152668,-1.44310174632971,0.654283396023601,-0.438821138858469,-1.02998951551211,0.855486074905607,0.924352223843449,0.68,5.56
"9","The atlas by the detailed globes",135,3,"Prop","unint","assoc","plur","I",5,2,8,6,5,3,6,5,2,1,2,1,0.96,1212.84,3.27,0.35,0.29,3.08,0.63,0.13,5.67,5.75,5.08,5.56,2,2,8,10,0.68,0,0,"1039",35,3,"Prop",1.0838130868896,"assoc","plur",1,"",-0.444865277417404,-0.430786314049512,-0.605236160152668,-1.44310174632971,0.654283396023601,-0.438821138858469,-1.02998951551211,0.855486074905607,0.924352223843449,0.68,5.56
"10","The atlas by the detailed globes",135,3,"Prop","unint","assoc","plur","I",5,2,8,6,5,3,6,5,2,1,2,1,0.96,1212.84,3.27,0.35,0.29,3.08,0.63,0.13,5.67,5.75,5.08,5.56,2,2,8,10,0.68,0,0,"1051",35,3,"Prop",1.0838130868896,"assoc","plur",1,"",-0.444865277417404,-0.430786314049512,-0.605236160152668,-1.44310174632971,0.654283396023601,-0.438821138858469,-1.02998951551211,0.855486074905607,0.924352223843449,0.68,5.56
"11","The atlas by the detailed journals",135,5,"Prop","unint","unrel","plur","I",5,2,8,8,5,3,6,8,2,1,2,2,0.96,1212.84,0.67,6.49,0.29,3.08,0.22,0.87,3.67,3.67,3.5,5.75,1,1,12,12,0,0,0,"1095",35,5,"Prop",-0.241851773622307,"unrel","plur",0,"",0.161677485897111,0.51579862984533,0.116551067263442,-1.44310174632971,0.654283396023601,-1.08126965259754,0.638433282813835,-0.302449947930176,-0.322994405086375,0,5.75
"12","The atlas by the detailed journals",135,5,"Prop","unint","unrel","plur","I",5,2,8,8,5,3,6,8,2,1,2,2,0.96,1212.84,0.67,6.49,0.29,3.08,0.22,0.87,3.67,3.67,3.5,5.75,1,1,12,12,0,0,0,"1011",35,5,"Prop",-0.241851773622307,"unrel","plur",0,"",0.161677485897111,0.51579862984533,0.116551067263442,-1.44310174632971,0.654283396023601,-1.08126965259754,0.638433282813835,-0.302449947930176,-0.322994405086375,0,5.75
"13","The atlas by the detailed journals",135,5,"Prop","unint","unrel","plur","I",5,2,8,8,5,3,6,8,2,1,2,2,0.96,1212.84,0.67,6.49,0.29,3.08,0.22,0.87,3.67,3.67,3.5,5.75,1,1,12,12,0,0,0,"1053",35,5,"Prop",-0.241851773622307,"unrel","plur",1,"",0.161677485897111,0.51579862984533,0.116551067263442,-1.44310174632971,0.654283396023601,-1.08126965259754,0.638433282813835,-0.302449947930176,-0.322994405086375,0,5.75
"14","The atlas by the detailed journals",135,5,"Prop","unint","unrel","plur","I",5,2,8,8,5,3,6,8,2,1,2,2,0.96,1212.84,0.67,6.49,0.29,3.08,0.22,0.87,3.67,3.67,3.5,5.75,1,1,12,12,0,0,0,"1125",35,5,"Prop",-0.241851773622307,"unrel","plur",0,"",0.161677485897111,0.51579862984533,0.116551067263442,-1.44310174632971,0.654283396023601,-1.08126965259754,0.638433282813835,-0.302449947930176,-0.322994405086375,0,5.75
"15","The atlas by the detailed journals",135,5,"Prop","unint","unrel","plur","I",5,2,8,8,5,3,6,8,2,1,2,2,0.96,1212.84,0.67,6.49,0.29,3.08,0.22,0.87,3.67,3.67,3.5,5.75,1,1,12,12,0,0,0,"1131",35,5,"Prop",-0.241851773622307,"unrel","plur",0,"",0.161677485897111,0.51579862984533,0.116551067263442,-1.44310174632971,0.654283396023601,-1.08126965259754,0.638433282813835,-0.302449947930176,-0.322994405086375,0,5.75
"16","The atlas by the detailed journals",135,5,"Prop","unint","unrel","plur","I",5,2,8,8,5,3,6,8,2,1,2,2,0.96,1212.84,0.67,6.49,0.29,3.08,0.22,0.87,3.67,3.67,3.5,5.75,1,1,12,12,0,0,0,"1023",35,5,"Prop",-0.241851773622307,"unrel","plur",0,"",0.161677485897111,0.51579862984533,0.116551067263442,-1.44310174632971,0.654283396023601,-1.08126965259754,0.638433282813835,-0.302449947930176,-0.322994405086375,0,5.75
"17","The atlas by the detailed journals",135,5,"Prop","unint","unrel","plur","I",5,2,8,8,5,3,6,8,2,1,2,2,0.96,1212.84,0.67,6.49,0.29,3.08,0.22,0.87,3.67,3.67,3.5,5.75,1,1,12,12,0,0,0,"1107",35,5,"Prop",-0.241851773622307,"unrel","plur",0,"",0.161677485897111,0.51579862984533,0.116551067263442,-1.44310174632971,0.654283396023601,-1.08126965259754,0.638433282813835,-0.302449947930176,-0.322994405086375,0,5.75
"18","The atlas by the detailed journals",135,5,"Prop","unint","unrel","plur","I",5,2,8,8,5,3,6,8,2,1,2,2,0.96,1212.84,0.67,6.49,0.29,3.08,0.22,0.87,3.67,3.67,3.5,5.75,1,1,12,12,0,0,0,"1077",35,5,"Prop",-0.241851773622307,"unrel","plur",0,"",0.161677485897111,0.51579862984533,0.116551067263442,-1.44310174632971,0.654283396023601,-1.08126965259754,0.638433282813835,-0.302449947930176,-0.322994405086375,0,5.75
"19","The atlas by the detailed journals",135,5,"Prop","unint","unrel","plur","I",5,2,8,8,5,3,6,8,2,1,2,2,0.96,1212.84,0.67,6.49,0.29,3.08,0.22,0.87,3.67,3.67,3.5,5.75,1,1,12,12,0,0,0,"1047",35,5,"Prop",-0.241851773622307,"unrel","plur",0,"",0.161677485897111,0.51579862984533,0.116551067263442,-1.44310174632971,0.654283396023601,-1.08126965259754,0.638433282813835,-0.302449947930176,-0.322994405086375,0,5.75
"20","The atlas by the detailed journals",135,5,"Prop","unint","unrel","plur","I",5,2,8,8,5,3,6,8,2,1,2,2,0.96,1212.84,0.67,6.49,0.29,3.08,0.22,0.87,3.67,3.67,3.5,5.75,1,1,12,12,0,0,0,"1059",35,5,"Prop",-0.241851773622307,"unrel","plur",0,"",0.161677485897111,0.51579862984533,0.116551067263442,-1.44310174632971,0.654283396023601,-1.08126965259754,0.638433282813835,-0.302449947930176,-0.322994405086375,0,5.75
"21","The atlas by the detailed journals",135,5,"Prop","unint","unrel","plur","I",5,2,8,8,5,3,6,8,2,1,2,2,0.96,1212.84,0.67,6.49,0.29,3.08,0.22,0.87,3.67,3.67,3.5,5.75,1,1,12,12,0,0,0,"1113",35,5,"Prop",-0.241851773622307,"unrel","plur",0,"",0.161677485897111,0.51579862984533,0.116551067263442,-1.44310174632971,0.654283396023601,-1.08126965259754,0.638433282813835,-0.302449947930176,-0.322994405086375,0,5.75
"22","The atlas by the detailed journals",135,5,"Prop","unint","unrel","plur","I",5,2,8,8,5,3,6,8,2,1,2,2,0.96,1212.84,0.67,6.49,0.29,3.08,0.22,0.87,3.67,3.67,3.5,5.75,1,1,12,12,0,0,0,"1041",35,5,"Prop",-0.241851773622307,"unrel","plur",0,"",0.161677485897111,0.51579862984533,0.116551067263442,-1.44310174632971,0.654283396023601,-1.08126965259754,0.638433282813835,-0.302449947930176,-0.322994405086375,0,5.75
"23","The atlas by the detailed maps",135,1,"Prop","unint","rel","plur","I",5,2,8,4,5,3,6,4,2,1,2,1,0.96,1212.84,3.27,4.86,0.29,3.08,0.63,0.77,6.51,6.83,4.83,5.88,0,1,8,9,1.21,0.45,0.45,"1019",35,1,"Prop",0.874055988707333,"rel","plur",0,"",-1.05140804073192,-0.746314628681125,-0.605236160152668,-1.44310174632971,0.654283396023601,-0.438821138858469,0.412970742499519,1.34181920449664,1.57201297348009,1.21,5.88
"24","The atlas by the detailed maps",135,1,"Prop","unint","rel","plur","I",5,2,8,4,5,3,6,4,2,1,2,1,0.96,1212.84,3.27,4.86,0.29,3.08,0.63,0.77,6.51,6.83,4.83,5.88,0,1,8,9,1.21,0.45,0.45,"1121",35,1,"Prop",0.874055988707333,"rel","plur",0,"",-1.05140804073192,-0.746314628681125,-0.605236160152668,-1.44310174632971,0.654283396023601,-0.438821138858469,0.412970742499519,1.34181920449664,1.57201297348009,1.21,5.88
"25","The atlas by the detailed maps",135,1,"Prop","unint","rel","plur","I",5,2,8,4,5,3,6,4,2,1,2,1,0.96,1212.84,3.27,4.86,0.29,3.08,0.63,0.77,6.51,6.83,4.83,5.88,0,1,8,9,1.21,0.45,0.45,"1097",35,1,"Prop",0.874055988707333,"rel","plur",0,"",-1.05140804073192,-0.746314628681125,-0.605236160152668,-1.44310174632971,0.654283396023601,-0.438821138858469,0.412970742499519,1.34181920449664,1.57201297348009,1.21,5.88
"26","The atlas by the detailed maps",135,1,"Prop","unint","rel","plur","I",5,2,8,4,5,3,6,4,2,1,2,1,0.96,1212.84,3.27,4.86,0.29,3.08,0.63,0.77,6.51,6.83,4.83,5.88,0,1,8,9,1.21,0.45,0.45,"1127",35,1,"Prop",0.874055988707333,"rel","plur",1,"D",-1.05140804073192,-0.746314628681125,-0.605236160152668,-1.44310174632971,0.654283396023601,-0.438821138858469,0.412970742499519,1.34181920449664,1.57201297348009,1.21,5.88
"27","The atlas by the detailed maps",135,1,"Prop","unint","rel","plur","I",5,2,8,4,5,3,6,4,2,1,2,1,0.96,1212.84,3.27,4.86,0.29,3.08,0.63,0.77,6.51,6.83,4.83,5.88,0,1,8,9,1.21,0.45,0.45,"1067",35,1,"Prop",0.874055988707333,"rel","plur",0,"",-1.05140804073192,-0.746314628681125,-0.605236160152668,-1.44310174632971,0.654283396023601,-0.438821138858469,0.412970742499519,1.34181920449664,1.57201297348009,1.21,5.88
"28","The atlas by the detailed maps",135,1,"Prop","unint","rel","plur","I",5,2,8,4,5,3,6,4,2,1,2,1,0.96,1212.84,3.27,4.86,0.29,3.08,0.63,0.77,6.51,6.83,4.83,5.88,0,1,8,9,1.21,0.45,0.45,"1043",35,1,"Prop",0.874055988707333,"rel","plur",0,"",-1.05140804073192,-0.746314628681125,-0.605236160152668,-1.44310174632971,0.654283396023601,-0.438821138858469,0.412970742499519,1.34181920449664,1.57201297348009,1.21,5.88
"29","The atlas by the detailed maps",135,1,"Prop","unint","rel","plur","I",5,2,8,4,5,3,6,4,2,1,2,1,0.96,1212.84,3.27,4.86,0.29,3.08,0.63,0.77,6.51,6.83,4.83,5.88,0,1,8,9,1.21,0.45,0.45,"1055",35,1,"Prop",0.874055988707333,"rel","plur",0,"",-1.05140804073192,-0.746314628681125,-0.605236160152668,-1.44310174632971,0.654283396023601,-0.438821138858469,0.412970742499519,1.34181920449664,1.57201297348009,1.21,5.88
"30","The atlas by the detailed maps",135,1,"Prop","unint","rel","plur","I",5,2,8,4,5,3,6,4,2,1,2,1,0.96,1212.84,3.27,4.86,0.29,3.08,0.63,0.77,6.51,6.83,4.83,5.88,0,1,8,9,1.21,0.45,0.45,"1001",35,1,"Prop",0.874055988707333,"rel","plur",0,"",-1.05140804073192,-0.746314628681125,-0.605236160152668,-1.44310174632971,0.654283396023601,-0.438821138858469,0.412970742499519,1.34181920449664,1.57201297348009,1.21,5.88
"31","The atlas by the detailed maps",135,1,"Prop","unint","rel","plur","I",5,2,8,4,5,3,6,4,2,1,2,1,0.96,1212.84,3.27,4.86,0.29,3.08,0.63,0.77,6.51,6.83,4.83,5.88,0,1,8,9,1.21,0.45,0.45,"1103",35,1,"Prop",0.874055988707333,"rel","plur",0,"",-1.05140804073192,-0.746314628681125,-0.605236160152668,-1.44310174632971,0.654283396023601,-0.438821138858469,0.412970742499519,1.34181920449664,1.57201297348009,1.21,5.88
"32","The backpack on the folded quilts",144,1,"Prop","unint","unrel","plur","I",8,2,6,6,6,2,6,6,2,1,2,1,3.63,4424.29,0.51,0.31,0.67,3.65,0.18,0.12,1.83,2.25,2.17,4.19,0,0,15,15,0,0,0,"1013",44,1,"Prop",-1.35775953595195,"unrel","plur",0,"",-0.141593895760146,-0.115257999417898,-0.605236160152668,-0.727083426035208,1.26495459426015,-1.14394755637696,-1.05253576954354,-1.3677510889391,-1.1745483536827,0,4.19
"33","The backpack on the folded quilts",144,1,"Prop","unint","unrel","plur","I",8,2,6,6,6,2,6,6,2,1,2,1,3.63,4424.29,0.51,0.31,0.67,3.65,0.18,0.12,1.83,2.25,2.17,4.19,0,0,15,15,0,0,0,"1073",44,1,"Prop",-1.35775953595195,"unrel","plur",0,"",-0.141593895760146,-0.115257999417898,-0.605236160152668,-0.727083426035208,1.26495459426015,-1.14394755637696,-1.05253576954354,-1.3677510889391,-1.1745483536827,0,4.19
"34","The backpack on the folded quilts",144,1,"Prop","unint","unrel","plur","I",8,2,6,6,6,2,6,6,2,1,2,1,3.63,4424.29,0.51,0.31,0.67,3.65,0.18,0.12,1.83,2.25,2.17,4.19,0,0,15,15,0,0,0,"1133",44,1,"Prop",-1.35775953595195,"unrel","plur",0,"",-0.141593895760146,-0.115257999417898,-0.605236160152668,-0.727083426035208,1.26495459426015,-1.14394755637696,-1.05253576954354,-1.3677510889391,-1.1745483536827,0,4.19
"35","The backpack on the folded quilts",144,1,"Prop","unint","unrel","plur","I",8,2,6,6,6,2,6,6,2,1,2,1,3.63,4424.29,0.51,0.31,0.67,3.65,0.18,0.12,1.83,2.25,2.17,4.19,0,0,15,15,0,0,0,"1109",44,1,"Prop",-1.35775953595195,"unrel","plur",0,"",-0.141593895760146,-0.115257999417898,-0.605236160152668,-0.727083426035208,1.26495459426015,-1.14394755637696,-1.05253576954354,-1.3677510889391,-1.1745483536827,0,4.19
"36","The backpack on the folded quilts",144,1,"Prop","unint","unrel","plur","I",8,2,6,6,6,2,6,6,2,1,2,1,3.63,4424.29,0.51,0.31,0.67,3.65,0.18,0.12,1.83,2.25,2.17,4.19,0,0,15,15,0,0,0,"1103",44,1,"Prop",-1.35775953595195,"unrel","plur",0,"",-0.141593895760146,-0.115257999417898,-0.605236160152668,-0.727083426035208,1.26495459426015,-1.14394755637696,-1.05253576954354,-1.3677510889391,-1.1745483536827,0,4.19
"37","The backpack on the folded quilts",144,1,"Prop","unint","unrel","plur","I",8,2,6,6,6,2,6,6,2,1,2,1,3.63,4424.29,0.51,0.31,0.67,3.65,0.18,0.12,1.83,2.25,2.17,4.19,0,0,15,15,0,0,0,"1043",44,1,"Prop",-1.35775953595195,"unrel","plur",0,"",-0.141593895760146,-0.115257999417898,-0.605236160152668,-0.727083426035208,1.26495459426015,-1.14394755637696,-1.05253576954354,-1.3677510889391,-1.1745483536827,0,4.19
"38","The backpack on the folded quilts",144,1,"Prop","unint","unrel","plur","I",8,2,6,6,6,2,6,6,2,1,2,1,3.63,4424.29,0.51,0.31,0.67,3.65,0.18,0.12,1.83,2.25,2.17,4.19,0,0,15,15,0,0,0,"1019",44,1,"Prop",-1.35775953595195,"unrel","plur",0,"",-0.141593895760146,-0.115257999417898,-0.605236160152668,-0.727083426035208,1.26495459426015,-1.14394755637696,-1.05253576954354,-1.3677510889391,-1.1745483536827,0,4.19
"39","The backpack on the folded quilts",144,1,"Prop","unint","unrel","plur","I",8,2,6,6,6,2,6,6,2,1,2,1,3.63,4424.29,0.51,0.31,0.67,3.65,0.18,0.12,1.83,2.25,2.17,4.19,0,0,15,15,0,0,0,"1007",44,1,"Prop",-1.35775953595195,"unrel","plur",0,"",-0.141593895760146,-0.115257999417898,-0.605236160152668,-0.727083426035208,1.26495459426015,-1.14394755637696,-1.05253576954354,-1.3677510889391,-1.1745483536827,0,4.19
"40","The backpack on the folded quilts",144,1,"Prop","unint","unrel","plur","I",8,2,6,6,6,2,6,6,2,1,2,1,3.63,4424.29,0.51,0.31,0.67,3.65,0.18,0.12,1.83,2.25,2.17,4.19,0,0,15,15,0,0,0,"1001",44,1,"Prop",-1.35775953595195,"unrel","plur",0,"",-0.141593895760146,-0.115257999417898,-0.605236160152668,-0.727083426035208,1.26495459426015,-1.14394755637696,-1.05253576954354,-1.3677510889391,-1.1745483536827,0,4.19
"41","The backpack on the folded quilts",144,1,"Prop","unint","unrel","plur","I",8,2,6,6,6,2,6,6,2,1,2,1,3.63,4424.29,0.51,0.31,0.67,3.65,0.18,0.12,1.83,2.25,2.17,4.19,0,0,15,15,0,0,0,"1067",44,1,"Prop",-1.35775953595195,"unrel","plur",0,"",-0.141593895760146,-0.115257999417898,-0.605236160152668,-0.727083426035208,1.26495459426015,-1.14394755637696,-1.05253576954354,-1.3677510889391,-1.1745483536827,0,4.19
"42","The backpack on the folded quilts",144,1,"Prop","unint","unrel","plur","I",8,2,6,6,6,2,6,6,2,1,2,1,3.63,4424.29,0.51,0.31,0.67,3.65,0.18,0.12,1.83,2.25,2.17,4.19,0,0,15,15,0,0,0,"1037",44,1,"Prop",-1.35775953595195,"unrel","plur",0,"",-0.141593895760146,-0.115257999417898,-0.605236160152668,-0.727083426035208,1.26495459426015,-1.14394755637696,-1.05253576954354,-1.3677510889391,-1.1745483536827,0,4.19
"43","The backpack on the folded quilts",144,1,"Prop","unint","unrel","plur","I",8,2,6,6,6,2,6,6,2,1,2,1,3.63,4424.29,0.51,0.31,0.67,3.65,0.18,0.12,1.83,2.25,2.17,4.19,0,0,15,15,0,0,0,"1115",44,1,"Prop",-1.35775953595195,"unrel","plur",0,"",-0.141593895760146,-0.115257999417898,-0.605236160152668,-0.727083426035208,1.26495459426015,-1.14394755637696,-1.05253576954354,-1.3677510889391,-1.1745483536827,0,4.19
"44","The backpack on the folded quilts",144,1,"Prop","unint","unrel","plur","I",8,2,6,6,6,2,6,6,2,1,2,1,3.63,4424.29,0.51,0.31,0.67,3.65,0.18,0.12,1.83,2.25,2.17,4.19,0,0,15,15,0,0,0,"1097",44,1,"Prop",-1.35775953595195,"unrel","plur",0,"",-0.141593895760146,-0.115257999417898,-0.605236160152668,-0.727083426035208,1.26495459426015,-1.14394755637696,-1.05253576954354,-1.3677510889391,-1.1745483536827,0,4.19
"45","The backpack on the folded quilts",144,1,"Prop","unint","unrel","plur","I",8,2,6,6,6,2,6,6,2,1,2,1,3.63,4424.29,0.51,0.31,0.67,3.65,0.18,0.12,1.83,2.25,2.17,4.19,0,0,15,15,0,0,0,"1121",44,1,"Prop",-1.35775953595195,"unrel","plur",0,"",-0.141593895760146,-0.115257999417898,-0.605236160152668,-0.727083426035208,1.26495459426015,-1.14394755637696,-1.05253576954354,-1.3677510889391,-1.1745483536827,0,4.19
"46","The backpack on the folded quilts",144,1,"Prop","unint","unrel","plur","I",8,2,6,6,6,2,6,6,2,1,2,1,3.63,4424.29,0.51,0.31,0.67,3.65,0.18,0.12,1.83,2.25,2.17,4.19,0,0,15,15,0,0,0,"1049",44,1,"Prop",-1.35775953595195,"unrel","plur",0,"",-0.141593895760146,-0.115257999417898,-0.605236160152668,-0.727083426035208,1.26495459426015,-1.14394755637696,-1.05253576954354,-1.3677510889391,-1.1745483536827,0,4.19
"47","The backpack on the frayed books",144,5,"Prop","unint","assoc","plur","I",8,2,6,5,6,2,4,4,2,1,1,1,3.63,4424.29,0.45,67.53,0.67,3.65,0.16,1.84,5.33,4.67,5.18,3.94,0,0,11,12,0.32,0,0,"1005",44,5,"Prop",1.1677159261625,"assoc","plur",0,"",-0.444865277417404,-1.37737125794435,-1.32702338756878,-0.727083426035208,1.26495459426015,-1.17528650826668,2.8254199238627,0.658636951023524,0.27669147420681,0.32,3.94
"48","The backpack on the frayed books",144,5,"Prop","unint","assoc","plur","I",8,2,6,5,6,2,4,4,2,1,1,1,3.63,4424.29,0.45,67.53,0.67,3.65,0.16,1.84,5.33,4.67,5.18,3.94,0,0,11,12,0.32,0,0,"1053",44,5,"Prop",1.1677159261625,"assoc","plur",0,"",-0.444865277417404,-1.37737125794435,-1.32702338756878,-0.727083426035208,1.26495459426015,-1.17528650826668,2.8254199238627,0.658636951023524,0.27669147420681,0.32,3.94
"49","The backpack on the frayed books",144,5,"Prop","unint","assoc","plur","I",8,2,6,5,6,2,4,4,2,1,1,1,3.63,4424.29,0.45,67.53,0.67,3.65,0.16,1.84,5.33,4.67,5.18,3.94,0,0,11,12,0.32,0,0,"1023",44,5,"Prop",1.1677159261625,"assoc","plur",0,"",-0.444865277417404,-1.37737125794435,-1.32702338756878,-0.727083426035208,1.26495459426015,-1.17528650826668,2.8254199238627,0.658636951023524,0.27669147420681,0.32,3.94
"50","The backpack on the frayed books",144,5,"Prop","unint","assoc","plur","I",8,2,6,5,6,2,4,4,2,1,1,1,3.63,4424.29,0.45,67.53,0.67,3.65,0.16,1.84,5.33,4.67,5.18,3.94,0,0,11,12,0.32,0,0,"1077",44,5,"Prop",1.1677159261625,"assoc","plur",0,"",-0.444865277417404,-1.37737125794435,-1.32702338756878,-0.727083426035208,1.26495459426015,-1.17528650826668,2.8254199238627,0.658636951023524,0.27669147420681,0.32,3.94
"51","The backpack on the frayed books",144,5,"Prop","unint","assoc","plur","I",8,2,6,5,6,2,4,4,2,1,1,1,3.63,4424.29,0.45,67.53,0.67,3.65,0.16,1.84,5.33,4.67,5.18,3.94,0,0,11,12,0.32,0,0,"1035",44,5,"Prop",1.1677159261625,"assoc","plur",0,"",-0.444865277417404,-1.37737125794435,-1.32702338756878,-0.727083426035208,1.26495459426015,-1.17528650826668,2.8254199238627,0.658636951023524,0.27669147420681,0.32,3.94
"52","The backpack on the frayed books",144,5,"Prop","unint","assoc","plur","I",8,2,6,5,6,2,4,4,2,1,1,1,3.63,4424.29,0.45,67.53,0.67,3.65,0.16,1.84,5.33,4.67,5.18,3.94,0,0,11,12,0.32,0,0,"1107",44,5,"Prop",1.1677159261625,"assoc","plur",0,"",-0.444865277417404,-1.37737125794435,-1.32702338756878,-0.727083426035208,1.26495459426015,-1.17528650826668,2.8254199238627,0.658636951023524,0.27669147420681,0.32,3.94
"53","The backpack on the frayed books",144,5,"Prop","unint","assoc","plur","I",8,2,6,5,6,2,4,4,2,1,1,1,3.63,4424.29,0.45,67.53,0.67,3.65,0.16,1.84,5.33,4.67,5.18,3.94,0,0,11,12,0.32,0,0,"1095",44,5,"Prop",1.1677159261625,"assoc","plur",0,"",-0.444865277417404,-1.37737125794435,-1.32702338756878,-0.727083426035208,1.26495459426015,-1.17528650826668,2.8254199238627,0.658636951023524,0.27669147420681,0.32,3.94
"54","The backpack on the frayed books",144,5,"Prop","unint","assoc","plur","I",8,2,6,5,6,2,4,4,2,1,1,1,3.63,4424.29,0.45,67.53,0.67,3.65,0.16,1.84,5.33,4.67,5.18,3.94,0,0,11,12,0.32,0,0,"1101",44,5,"Prop",1.1677159261625,"assoc","plur",0,"D",-0.444865277417404,-1.37737125794435,-1.32702338756878,-0.727083426035208,1.26495459426015,-1.17528650826668,2.8254199238627,0.658636951023524,0.27669147420681,0.32,3.94
"55","The backpack on the frayed books",144,5,"Prop","unint","assoc","plur","I",8,2,6,5,6,2,4,4,2,1,1,1,3.63,4424.29,0.45,67.53,0.67,3.65,0.16,1.84,5.33,4.67,5.18,3.94,0,0,11,12,0.32,0,0,"1017",44,5,"Prop",1.1677159261625,"assoc","plur",0,"",-0.444865277417404,-1.37737125794435,-1.32702338756878,-0.727083426035208,1.26495459426015,-1.17528650826668,2.8254199238627,0.658636951023524,0.27669147420681,0.32,3.94
"56","The backpack on the frayed books",144,5,"Prop","unint","assoc","plur","I",8,2,6,5,6,2,4,4,2,1,1,1,3.63,4424.29,0.45,67.53,0.67,3.65,0.16,1.84,5.33,4.67,5.18,3.94,0,0,11,12,0.32,0,0,"1119",44,5,"Prop",1.1677159261625,"assoc","plur",0,"",-0.444865277417404,-1.37737125794435,-1.32702338756878,-0.727083426035208,1.26495459426015,-1.17528650826668,2.8254199238627,0.658636951023524,0.27669147420681,0.32,3.94
